Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,parfum-item-11304,Taskeen Marina Paris Corner,Product,,published,,100.0,,,,,,,,,,,,,true,item_11304,,Default variant,11304,,false,true,100.0,,,,,,,,295400.0,295400.0,Default option,Default,,
,parfum-item-11303,Minya Paris Corner,Product,,published,,100.0,,,,,,,,,,,,,true,item_11303,,Default variant,11303,,false,true,100.0,,,,,,,,334600.0,334600.0,Default option,Default,,
,parfum-item-11301,Club De Nuit Iconic De Armaf,Product,,published,,200.0,,,,,,,,,,,,,true,item_11301,,Default variant,11301,,false,true,200.0,,,,,,,,544600.0,544600.0,Default option,Default,,
,parfum-item-11299,Hayaati Florence Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11299,,Default variant,11299,,false,true,100.0,,,,,,,,247800.0,247800.0,Default option,Default,,
,parfum-item-11298,Sensual Vanilla Maison Alhambra,Product,,published,,80.0,,,,,,,,,,,,,true,item_11298,,Default variant,11298,,false,true,80.0,,,,,,,,285600.0,285600.0,Default option,Default,,
,parfum-item-11297,Aruba Gold Emper,Product,,published,,100.0,,,,,,,,,,,,,true,item_11297,,Default variant,11297,,false,true,100.0,,,,,,,,278600.0,278600.0,Default option,Default,,
,parfum-item-11296,Rochas Man Intense Hombre,Product,,published,,100.0,,,,,,,,,,,,,true,item_11296,,Default variant,11296,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-11283,Tag Him Uomo Rosso Armaf Hombre,Product,,published,,100.0,,,,,,,,,,,,,true,item_11283,,Default variant,11283,,false,true,100.0,,,,,,,,294000.0,294000.0,Default option,Default,,
,parfum-item-11282,Beach Party Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11282,,Default variant,11282,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-11281,Victoria Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11281,,Default variant,11281,,false,true,100.0,,,,,,,,352800.0,352800.0,Default option,Default,,
,parfum-item-11280,Chocola Addict French Avenue,Product,,published,,100.0,,,,,,,,,,,,,true,item_11280,,Default variant,11280,,false,true,100.0,,,,,,,,376600.0,376600.0,Default option,Default,,
,parfum-item-11279,Aether Extrait French Avenue,Product,,published,,100.0,,,,,,,,,,,,,true,item_11279,,Default variant,11279,,false,true,100.0,,,,,,,,399000.0,399000.0,Default option,Default,,
,parfum-item-11278,Hacivat X Nishane,Product,,published,,100.0,,,,,,,,,,,,,true,item_11278,,Default variant,11278,,false,true,100.0,,,,,,,,1428000.0,1428000.0,Default option,Default,,
,parfum-item-11277,Hacivat Nishane,Product,,published,,100.0,,,,,,,,,,,,,true,item_11277,,Default variant,11277,,false,true,100.0,,,,,,,,1428000.0,1428000.0,Default option,Default,,
,parfum-item-11275,Goddess Burberry Intense Mujer,Product,,published,,100.0,,,,,,,,,,,,,true,item_11275,,Default variant,11275,,false,true,100.0,,,,,,,,816200.0,816200.0,Default option,Default,,
,parfum-item-11274,CR7 Discover Cristiano Ronaldo,Product,,published,,100.0,,,,,,,,,,,,,true,item_11274,,Default variant,11274,,false,true,100.0,,,,,,,,306600.0,306600.0,Default option,Default,,
,parfum-item-11273,Rare Carbon Afnan Hombre,Product,,published,,100.0,,,,,,,,,,,,,true,item_11273,,Default variant,11273,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-11272,Rave Pure Desire Intense Man Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11272,,Default variant,11272,,false,true,100.0,,,,,,,,266000.0,266000.0,Default option,Default,,
,parfum-item-11270,Inara White Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11270,,Default variant,11270,,false,true,100.0,,,,,,,,259000.0,259000.0,Default option,Default,,
,parfum-item-11269,Inara Black Hombre Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11269,,Default variant,11269,,false,true,100.0,,,,,,,,259000.0,259000.0,Default option,Default,,
,parfum-item-11268,Leónie Maison Alhambra Mujer,Product,,published,,100.0,,,,,,,,,,,,,true,item_11268,,Default variant,11268,,false,true,100.0,,,,,,,,259000.0,259000.0,Default option,Default,,
,parfum-item-11267,Yum Yum Armaf Delights Dama,Product,,published,,100.0,,,,,,,,,,,,,true,item_11267,,Default variant,11267,,false,true,100.0,,,,,,,,553000.0,553000.0,Default option,Default,,
,parfum-item-11266,Island Bliss Armaf Delights Dama,Product,,published,,100.0,,,,,,,,,,,,,true,item_11266,,Default variant,11266,,false,true,100.0,,,,,,,,553000.0,553000.0,Default option,Default,,
,parfum-item-11264,Acqua Di Gio Giorgio Armani,Product,,published,,100.0,,,,,,,,,,,,,true,item_11264,,Default variant,11264,,false,true,100.0,,,,,,,,571200.0,571200.0,Default option,Default,,
,parfum-item-11263,Tubbees Unicorn Vanilla Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11263,,Default variant,11263,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11256,L.12.12 Rose Eau Intense Lacoste,Product,,published,,100.0,,,,,,,,,,,,,true,item_11256,,Default variant,11256,,false,true,100.0,,,,,,,,394800.0,394800.0,Default option,Default,,
,parfum-item-11251,Kelly Caléche Hermés EDT,Product,,published,,100.0,,,,,,,,,,,,,true,item_11251,,Default variant,11251,,false,true,100.0,,,,,,,,877800.0,877800.0,Default option,Default,,
,parfum-item-11255,Ralph's Club Parfum Ralph Lauren Hombre,Product,,published,,100.0,,,,,,,,,,,,,true,item_11255,,Default variant,11255,,false,true,100.0,,,,,,,,1051400.0,1051400.0,Default option,Default,,
,parfum-item-11250,Art d'Amour Armaf Mujer,Product,,published,,100.0,,,,,,,,,,,,,true,item_11250,,Default variant,11250,,false,true,100.0,,,,,,,,285600.0,285600.0,Default option,Default,,
,parfum-item-11249,Traditional Hugh Parsons Hombre,Product,,published,,100.0,,,,,,,,,,,,,true,item_11249,,Default variant,11249,,false,true,100.0,,,,,,,,828800.0,828800.0,Default option,Default,,
,parfum-item-11257,Savile Row Hugh Parsons Hombre,Product,,published,,100.0,,,,,,,,,,,,,true,item_11257,,Default variant,11257,,false,true,100.0,,,,,,,,828800.0,828800.0,Default option,Default,,
,parfum-item-11248,Odyssey Dubai Chocolat de Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11248,,Default variant,11248,,false,true,100.0,,,,,,,,295400.0,295400.0,Default option,Default,,
,parfum-item-11247,212 VIP Black Elixir Carolina Herrera,Product,,published,,100.0,,,,,,,,,,,,,true,item_11247,,Default variant,11247,,false,true,100.0,,,,,,,,667800.0,667800.0,Default option,Default,,
,parfum-item-11246,Dallachaï Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_11246,,Default variant,11246,,false,true,100.0,,,,,,,,806400.0,806400.0,Default option,Default,,
,parfum-item-11245,Tubbees Strawberry Cheesecake Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11245,,Default variant,11245,,false,true,50.0,,,,,,,,133000.0,133000.0,Default option,Default,,
,parfum-item-11243,Invictus Aqua Paco Rabanne,Product,,published,,100.0,,,,,,,,,,,,,true,item_11243,,Default variant,11243,,false,true,100.0,,,,,,,,656600.0,656600.0,Default option,Default,,
,parfum-item-11241,Hawas Elixir De Rasasi,Product,,published,,100.0,,,,,,,,,,,,,true,item_11241,,Default variant,11241,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-11240,La Panthére Cartier,Product,,published,,100.0,,,,,,,,,,,,,true,item_11240,,Default variant,11240,,false,true,100.0,,,,,,,,701400.0,701400.0,Default option,Default,,
,parfum-item-11237,Bad Boy Cobalt Elixir Carolina Herrera,Product,,published,,50.0,,,,,,,,,,,,,true,item_11237,,Default variant,11237,,false,true,50.0,,,,,,,,712600.0,712600.0,Default option,Default,,
,parfum-item-11236,Beverly Hills Polo Club Sport 9,Product,,published,,100.0,,,,,,,,,,,,,true,item_11236,,Default variant,11236,,false,true,100.0,,,,,,,,189000.0,189000.0,Default option,Default,,
,parfum-item-11235,Beverly Hills Polo Club Sport 8,Product,,published,,100.0,,,,,,,,,,,,,true,item_11235,,Default variant,11235,,false,true,100.0,,,,,,,,197400.0,197400.0,Default option,Default,,
,parfum-item-11232,Red Aoud De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_11232,,Default variant,11232,,false,true,100.0,,,,,,,,697200.0,697200.0,Default option,Default,,
,parfum-item-11231,Powder Flowers De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_11231,,Default variant,11231,,false,true,100.0,,,,,,,,684600.0,684600.0,Default option,Default,,
,parfum-item-11228,Rose Noire Giorgio Valenti,Product,,published,,100.0,,,,,,,,,,,,,true,item_11228,,Default variant,11228,,false,true,100.0,,,,,,,,147000.0,147000.0,Default option,Default,,
,parfum-item-11227,Hawas Fire De Rasasi,Product,,published,,100.0,,,,,,,,,,,,,true,item_11227,,Default variant,11227,,false,true,100.0,,,,,,,,442400.0,442400.0,Default option,Default,,
,parfum-item-11225,Tubbees Pink Sugar Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11225,,Default variant,11225,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11224,Tubbees Pacificrim Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11224,,Default variant,11224,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11223,Tubbees Dreamy Treats Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11223,,Default variant,11223,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11222,Tubbees Cotton Candy Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11222,,Default variant,11222,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11221,Tubbees Cherry Luxe Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11221,,Default variant,11221,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11219,Tubbees Berry Blast Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11219,,Default variant,11219,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11218,Tubbees Beary Love Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11218,,Default variant,11218,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11217,Tubbees Bubble Gum Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11217,,Default variant,11217,,false,true,50.0,,,,,,,,168000.0,168000.0,Default option,Default,,
,parfum-item-11216,Tubbees Chocolate Fudge Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11216,,Default variant,11216,,false,true,50.0,,,,,,,,133000.0,133000.0,Default option,Default,,
,parfum-item-11215,Tubbees Cookies And Cream Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11215,,Default variant,11215,,false,true,50.0,,,,,,,,133000.0,133000.0,Default option,Default,,
,parfum-item-11213,Elixir 88 Stallion 53 Emper,Product,,published,,100.0,,,,,,,,,,,,,true,item_11213,,Default variant,11213,,false,true,100.0,,,,,,,,273000.0,273000.0,Default option,Default,,
,parfum-item-11212,Jean Lowe Vibe Maison Alhambra,Product,,published,,100.0,,,,,,,,,,,,,true,item_11212,,Default variant,11212,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-11211,Gharam Lattafa Pride,Product,,published,,100.0,,,,,,,,,,,,,true,item_11211,,Default variant,11211,,false,true,100.0,,,,,,,,344400.0,344400.0,Default option,Default,,
,parfum-item-11210,La collection d'antiquités 1910 Lattafa Pride,Product,,published,,100.0,,,,,,,,,,,,,true,item_11210,,Default variant,11210,,false,true,100.0,,,,,,,,387800.0,387800.0,Default option,Default,,
,parfum-item-11209,Levante Blue Noir Jo Milano Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_11209,,Default variant,11209,,false,true,100.0,,,,,,,,368200.0,368200.0,Default option,Default,,
,parfum-item-11207,Levante Intense Jo Milano Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_11207,,Default variant,11207,,false,true,100.0,,,,,,,,368200.0,368200.0,Default option,Default,,
,parfum-item-11206,Z25 Zakat Parfum,Product,,published,,100.0,,,,,,,,,,,,,true,item_11206,,Default variant,11206,,false,true,100.0,,,,,,,,331800.0,331800.0,Default option,Default,,
,parfum-item-11205,Burberry Hero De Burberry,Product,,published,,100.0,,,,,,,,,,,,,true,item_11205,,Default variant,11205,,false,true,100.0,,,,,,,,697200.0,697200.0,Default option,Default,,
,parfum-item-11204,Game Of Spades High Roller Jo Milano,Product,,published,,100.0,,,,,,,,,,,,,true,item_11204,,Default variant,11204,,false,true,100.0,,,,,,,,592200.0,592200.0,Default option,Default,,
,parfum-item-11202,Devotion Intense Dolce & Gabbana,Product,,published,,100.0,,,,,,,,,,,,,true,item_11202,,Default variant,11202,,false,true,100.0,,,,,,,,530600.0,530600.0,Default option,Default,,
,parfum-item-11201,Pharaoh Ramesses II Bharara,Product,,published,,100.0,,,,,,,,,,,,,true,item_11201,,Default variant,11201,,false,true,100.0,,,,,,,,686000.0,686000.0,Default option,Default,,
,parfum-item-11200,Sehr De Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11200,,Default variant,11200,,false,true,100.0,,,,,,,,386400.0,386400.0,Default option,Default,,
,parfum-item-11199,The Scent Of Karol Metropolis,Product,,published,,100.0,,,,,,,,,,,,,true,item_11199,,Default variant,11199,,false,true,100.0,,,,,,,,295400.0,295400.0,Default option,Default,,
,parfum-item-11198,Guess Iconic De Guess,Product,,published,,100.0,,,,,,,,,,,,,true,item_11198,,Default variant,11198,,false,true,100.0,,,,,,,,344400.0,344400.0,Default option,Default,,
,parfum-item-11197,Show Me Love Escada,Product,,published,,100.0,,,,,,,,,,,,,true,item_11197,,Default variant,11197,,false,true,100.0,,,,,,,,295400.0,295400.0,Default option,Default,,
,parfum-item-11196,Mashrabya Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11196,,Default variant,11196,,false,true,100.0,,,,,,,,359800.0,359800.0,Default option,Default,,
,parfum-item-11193,Fame The Couture Edition Paco Rabanne,Product,,published,,80.0,,,,,,,,,,,,,true,item_11193,,Default variant,11193,,false,true,80.0,,,,,,,,859600.0,859600.0,Default option,Default,,
,parfum-item-11192,The Icon Attitude De Antonio Banderas,Product,,published,,100.0,,,,,,,,,,,,,true,item_11192,,Default variant,11192,,false,true,100.0,,,,,,,,229600.0,229600.0,Default option,Default,,
,parfum-item-11191,Le Beau Flower Edition Jean Paul Gaultier,Product,,published,,125.0,,,,,,,,,,,,,true,item_11191,,Default variant,11191,,false,true,125.0,,,,,,,,799400.0,799400.0,Default option,Default,,
,parfum-item-11190,Armani Code Parfum Giorgio Armani,Product,,published,,75.0,,,,,,,,,,,,,true,item_11190,,Default variant,11190,,false,true,75.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-11189,Amber & Spices Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_11189,,Default variant,11189,,false,true,100.0,,,,,,,,630000.0,630000.0,Default option,Default,,
,parfum-item-11186,The Lion's Club Féroce Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11186,,Default variant,11186,,false,true,100.0,,,,,,,,407400.0,407400.0,Default option,Default,,
,parfum-item-11185,The Lion's Club Monarque Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11185,,Default variant,11185,,false,true,100.0,,,,,,,,407400.0,407400.0,Default option,Default,,
,parfum-item-11182,Ansaam silver lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11182,,Default variant,11182,,false,true,100.0,,,,,,,,340200.0,340200.0,Default option,Default,,
,parfum-item-11181,The Lion's Rugir Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11181,,Default variant,11181,,false,true,100.0,,,,,,,,421400.0,421400.0,Default option,Default,,
,parfum-item-11180,Delilah Blanc Maison Alhambra,Product,,published,,100.0,,,,,,,,,,,,,true,item_11180,,Default variant,11180,,false,true,100.0,,,,,,,,238000.0,238000.0,Default option,Default,,
,parfum-item-11179,Club De Nuit Lionheart Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11179,,Default variant,11179,,false,true,100.0,,,,,,,,407400.0,407400.0,Default option,Default,,
,parfum-item-11178,Club De Nuit Lionheart Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11178,,Default variant,11178,,false,true,100.0,,,,,,,,421400.0,421400.0,Default option,Default,,
,parfum-item-11176,Lail Maleki Moroccan Blue Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11176,,Default variant,11176,,false,true,100.0,,,,,,,,247800.0,247800.0,Default option,Default,,
,parfum-item-11173,Infinity Gold Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11173,,Default variant,11173,,false,true,100.0,,,,,,,,413000.0,413000.0,Default option,Default,,
,parfum-item-11172,Connoisseur Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11172,,Default variant,11172,,false,true,100.0,,,,,,,,407400.0,407400.0,Default option,Default,,
,parfum-item-11171,Connoisseur Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11171,,Default variant,11171,,false,true,100.0,,,,,,,,407400.0,407400.0,Default option,Default,,
,parfum-item-11170,Best Of The Best Adidas,Product,,published,,100.0,,,,,,,,,,,,,true,item_11170,,Default variant,11170,,false,true,100.0,,,,,,,,113400.0,113400.0,Default option,Default,,
,parfum-item-11169,Odyssey Candee Armaf,Product,,published,,100.0,,,,,,,,,,,,,true,item_11169,,Default variant,11169,,false,true,100.0,,,,,,,,334600.0,334600.0,Default option,Default,,
,parfum-item-11259,Cocoa Morado French Avenue,Product,,published,,100.0,,,,,,,,,,,,,true,item_11259,,Default variant,11259,,false,true,100.0,,,,,,,,379400.0,379400.0,Default option,Default,,
,parfum-item-11168,Art Of Universe Lattafa Pride,Product,,published,,100.0,,,,,,,,,,,,,true,item_11168,,Default variant,11168,,false,true,100.0,,,,,,,,403200.0,403200.0,Default option,Default,,
,parfum-item-11167,Rayhaan Lion De Rayhaan Parfum,Product,,published,,100.0,,,,,,,,,,,,,true,item_11167,,Default variant,11167,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-11164,Asad Bourbon Lattafa,Product,,published,,100.0,,,,,,,,,,,,,true,item_11164,,Default variant,11164,,false,true,100.0,,,,,,,,285600.0,285600.0,Default option,Default,,
,parfum-item-11258,Y Yves Saint Laurent EDP Intense,Product,,published,,100.0,,,,,,,,,,,,,true,item_11258,,Default variant,11258,,false,true,100.0,,,,,,,,812000.0,812000.0,Default option,Default,,
,parfum-item-11162,Mon Paris Intensement Yves Saint Laurent,Product,,published,,90.0,,,,,,,,,,,,,true,item_11162,,Default variant,11162,,false,true,90.0,,,,,,,,947800.0,947800.0,Default option,Default,,
,parfum-item-11262,Gucci Bloom,Product,,published,,150.0,,,,,,,,,,,,,true,item_11262,,Default variant,11262,,false,true,150.0,,,,,,,,847000.0,847000.0,Default option,Default,,
,parfum-item-11159,Gucci Bamboo De Gucci,Product,,published,,75.0,,,,,,,,,,,,,true,item_11159,,Default variant,11159,,false,true,75.0,,,,,,,,639800.0,639800.0,Default option,Default,,
